id(PK),email(UK),phone(UK),name,track(NN),background,history,pretest,github,status,round
635,jungle0000635@apply.kr,010-0000-0635,권민균,game_lab,student,major_design_grade_3,73,gh_0000635,pretest_pass,2026_spring
636,jungle0000636@apply.kr,010-0000-0636,황민균,game_tech_lab,student,major_design_grade_3,99,gh_0000636,final_wait,2026_spring
637,jungle0000637@apply.kr,010-0000-0637,안민균,sw_ai_lab,student,major_ee_grade_3,59,gh_0000637,submitted,2026_spring
638,jungle0000638@apply.kr,010-0000-0638,송민균,game_lab,student,major_ee_grade_4,85,none,interview_wait,2026_spring
639,jungle0000639@apply.kr,010-0000-0639,전민균,game_tech_lab,student,major_ee_grade_4,45,gh_0000639,rejected,2026_spring
640,jungle0000640@apply.kr,010-0000-0640,홍민균,sw_ai_lab,student,major_business_grade_4,71,gh_0000640,final_wait,2026_spring
641,jungle0000641@apply.kr,010-0000-0641,김민채,game_lab,student,major_business_grade_4,97,gh_0000641,final_wait,2026_spring
642,jungle0000642@apply.kr,010-0000-0642,이민채,game_tech_lab,student,major_business_grade_4,57,gh_0000642,submitted,2026_spring
643,jungle0000643@apply.kr,010-0000-0643,박민채,sw_ai_lab,student,major_english_grade_4,83,gh_0000643,interview_wait,2026_spring
644,jungle0000644@apply.kr,010-0000-0644,최민채,game_lab,student,major_english_grade_4,43,gh_0000644,rejected,2026_spring
645,jungle0000645@apply.kr,010-0000-0645,정민채,game_tech_lab,student,major_english_grade_1,69,none,pretest_pass,2026_spring
646,jungle0000646@apply.kr,010-0000-0646,강민채,sw_ai_lab,student,major_biology_grade_1,95,gh_0000646,final_wait,2026_spring
647,jungle0000647@apply.kr,010-0000-0647,조민채,game_lab,student,major_biology_grade_1,55,gh_0000647,submitted,2026_spring
648,jungle0000648@apply.kr,010-0000-0648,윤민채,game_tech_lab,student,major_biology_grade_1,81,gh_0000648,final_wait,2026_spring
649,jungle0000649@apply.kr,010-0000-0649,장민채,sw_ai_lab,student,major_cs_grade_1,41,gh_0000649,final_wait,2026_spring
650,jungle0000650@apply.kr,010-0000-0650,임민채,game_lab,student,major_cs_grade_1,67,gh_0000650,final_wait,2026_spring
651,jungle0000651@apply.kr,010-0000-0651,한민채,game_tech_lab,student,major_cs_grade_1,93,gh_0000651,final_wait,2026_spring
652,jungle0000652@apply.kr,010-0000-0652,오민채,sw_ai_lab,student,major_software_grade_2,53,none,final_wait,2026_spring
653,jungle0000653@apply.kr,010-0000-0653,서민채,game_lab,student,major_software_grade_2,79,gh_0000653,pretest_pass,2026_spring
654,jungle0000654@apply.kr,010-0000-0654,신민채,game_tech_lab,student,major_software_grade_2,39,gh_0000654,rejected,2026_spring
655,jungle0000655@apply.kr,010-0000-0655,권민채,sw_ai_lab,student,major_ai_grade_2,65,none,pretest_pass,2026_spring
656,jungle0000656@apply.kr,010-0000-0656,황민채,game_lab,student,major_ai_grade_2,91,gh_0000656,final_wait,2026_spring
657,jungle0000657@apply.kr,010-0000-0657,안민채,game_tech_lab,student,major_ai_grade_2,51,gh_0000657,submitted,2026_spring
658,jungle0000658@apply.kr,010-0000-0658,송민채,sw_ai_lab,student,major_game_grade_2,77,gh_0000658,pretest_pass,2026_spring
659,jungle0000659@apply.kr,010-0000-0659,전민채,game_lab,student,major_game_grade_3,37,gh_0000659,rejected,2026_spring
660,jungle0000660@apply.kr,010-0000-0660,홍민채,game_tech_lab,student,major_game_grade_3,63,gh_0000660,submitted,2026_spring
661,jungle0000661@apply.kr,010-0000-0661,김민한,sw_ai_lab,student,major_math_grade_3,89,gh_0000661,interview_wait,2026_spring
662,jungle0000662@apply.kr,010-0000-0662,이민한,game_lab,student,major_math_grade_3,49,none,final_wait,2026_spring
663,jungle0000663@apply.kr,010-0000-0663,박민한,game_tech_lab,newgrad,major_math_graduate,75,gh_0000663,pretest_pass,2026_spring
664,jungle0000664@apply.kr,010-0000-0664,최민한,sw_ai_lab,newgrad,major_physics_graduate,35,gh_0000664,rejected,2026_spring
665,jungle0000665@apply.kr,010-0000-0665,정민한,game_lab,newgrad,major_physics_graduate,61,gh_0000665,final_wait,2026_spring
666,jungle0000666@apply.kr,010-0000-0666,강민한,game_tech_lab,newgrad,major_physics_graduate,87,gh_0000666,interview_wait,2026_spring
667,jungle0000667@apply.kr,010-0000-0667,조민한,sw_ai_lab,newgrad,major_stats_graduate,47,gh_0000667,rejected,2026_spring
668,jungle0000668@apply.kr,010-0000-0668,윤민한,game_lab,newgrad,major_stats_graduate,73,gh_0000668,final_wait,2026_spring
669,jungle0000669@apply.kr,010-0000-0669,장민한,game_tech_lab,newgrad,major_stats_graduate,99,gh_0000669,final_wait,2026_spring
670,jungle0000670@apply.kr,010-0000-0670,임민한,sw_ai_lab,newgrad,major_design_graduate,59,gh_0000670,submitted,2026_spring
671,jungle0000671@apply.kr,010-0000-0671,한민한,game_lab,newgrad,major_design_graduate,85,gh_0000671,final_wait,2026_spring
672,jungle0000672@apply.kr,010-0000-0672,오민한,game_tech_lab,newgrad,major_design_graduate,45,gh_0000672,final_wait,2026_spring
673,jungle0000673@apply.kr,010-0000-0673,서민한,sw_ai_lab,newgrad,major_ee_graduate,71,gh_0000673,pretest_pass,2026_spring
674,jungle0000674@apply.kr,010-0000-0674,신민한,game_lab,newgrad,major_ee_graduate,97,gh_0000674,final_wait,2026_spring
675,jungle0000675@apply.kr,010-0000-0675,권민한,game_tech_lab,incumbent,frontend_2y,57,gh_0000675,submitted,2026_spring
676,jungle0000676@apply.kr,010-0000-0676,황민한,sw_ai_lab,incumbent,data_2y,83,gh_0000676,final_wait,2026_spring
677,jungle0000677@apply.kr,010-0000-0677,안민한,game_lab,incumbent,data_2y,43,gh_0000677,rejected,2026_spring
678,jungle0000678@apply.kr,010-0000-0678,송민한,game_tech_lab,incumbent,data_2y,69,gh_0000678,withdrawn,2026_spring
679,jungle0000679@apply.kr,010-0000-0679,전민한,sw_ai_lab,incumbent,data_2y,95,gh_0000679,final_wait,2026_spring
680,jungle0000680@apply.kr,010-0000-0680,홍민한,game_lab,incumbent,data_2y,60,gh_0000680,submitted,2026_spring
681,jungle0000681@apply.kr,010-0000-0681,김민태,game_tech_lab,incumbent,infra_2y,86,gh_0000681,final_wait,2026_spring
682,jungle0000682@apply.kr,010-0000-0682,이민태,sw_ai_lab,incumbent,infra_2y,46,gh_0000682,final_wait,2026_spring
683,jungle0000683@apply.kr,010-0000-0683,박민태,game_lab,incumbent,infra_3y,72,gh_0000683,final_wait,2026_spring
684,jungle0000684@apply.kr,010-0000-0684,최민태,game_tech_lab,incumbent,infra_3y,98,gh_0000684,final_pass,2026_spring
685,jungle0000685@apply.kr,010-0000-0685,정민태,sw_ai_lab,incumbent,infra_3y,58,gh_0000685,submitted,2026_spring
686,jungle0000686@apply.kr,010-0000-0686,강민태,game_lab,incumbent,qa_3y,84,gh_0000686,final_wait,2026_spring
687,jungle0000687@apply.kr,010-0000-0687,조민태,game_tech_lab,switcher,accounting_5y,44,gh_0000687,rejected,2026_spring
688,jungle0000688@apply.kr,010-0000-0688,윤민태,sw_ai_lab,switcher,accounting_5y,70,gh_0000688,final_wait,2026_spring
689,jungle0000689@apply.kr,010-0000-0689,장민태,game_lab,switcher,accounting_5y,96,gh_0000689,final_wait,2026_spring
690,jungle0000690@apply.kr,010-0000-0690,임민태,game_tech_lab,switcher,accounting_6y,56,gh_0000690,submitted,2026_spring
691,jungle0000691@apply.kr,010-0000-0691,한민태,sw_ai_lab,switcher,accounting_6y,82,gh_0000691,interview_wait,2026_spring
692,jungle0000692@apply.kr,010-0000-0692,오민태,game_lab,switcher,accounting_6y,42,gh_0000692,rejected,2026_spring
693,jungle0000693@apply.kr,010-0000-0693,서민태,game_tech_lab,switcher,accounting_6y,68,none,pretest_pass,2026_spring
694,jungle0000694@apply.kr,010-0000-0694,신민태,sw_ai_lab,switcher,designer_6y,94,gh_0000694,final_wait,2026_spring
695,jungle0000695@apply.kr,010-0000-0695,권민태,game_lab,switcher,designer_6y,54,gh_0000695,submitted,2026_spring
696,jungle0000696@apply.kr,010-0000-0696,황민태,game_tech_lab,selftaught,selftaught_6m,80,gh_0000696,interview_wait,2026_spring
697,jungle0000697@apply.kr,010-0000-0697,안민태,sw_ai_lab,selftaught,selftaught_6m,40,gh_0000697,rejected,2026_spring
698,jungle0000698@apply.kr,010-0000-0698,송민태,game_lab,selftaught,bootcamp_6m,66,gh_0000698,pretest_pass,2026_spring
699,jungle0000699@apply.kr,010-0000-0699,전민태,game_tech_lab,selftaught,bootcamp_6m,92,gh_0000699,final_wait,2026_spring
700,jungle0000700@apply.kr,010-0000-0700,홍민태,sw_ai_lab,selftaught,bootcamp_6m,52,gh_0000700,final_wait,2026_spring
701,jungle0000701@apply.kr,010-0000-0701,김민경,game_lab,student,major_physics_grade_1,78,gh_0000701,pretest_pass,2026_spring
702,jungle0000702@apply.kr,010-0000-0702,이민경,game_tech_lab,student,major_physics_grade_1,38,gh_0000702,rejected,2026_spring
703,jungle0000703@apply.kr,010-0000-0703,박민경,sw_ai_lab,student,major_stats_grade_1,64,gh_0000703,submitted,2026_spring
704,jungle0000704@apply.kr,010-0000-0704,최민경,game_lab,student,major_stats_grade_1,90,gh_0000704,final_wait,2026_spring
705,jungle0000705@apply.kr,010-0000-0705,정민경,game_tech_lab,student,major_stats_grade_1,50,gh_0000705,submitted,2026_spring
706,jungle0000706@apply.kr,010-0000-0706,강민경,sw_ai_lab,student,major_design_grade_1,76,gh_0000706,pretest_pass,2026_spring
707,jungle0000707@apply.kr,010-0000-0707,조민경,game_lab,student,major_design_grade_1,36,none,rejected,2026_spring
708,jungle0000708@apply.kr,010-0000-0708,윤민경,game_tech_lab,student,major_design_grade_2,62,gh_0000708,submitted,2026_spring
709,jungle0000709@apply.kr,010-0000-0709,장민경,sw_ai_lab,student,major_ee_grade_2,88,gh_0000709,final_wait,2026_spring
710,jungle0000710@apply.kr,010-0000-0710,임민경,game_lab,student,major_ee_grade_2,48,gh_0000710,rejected,2026_spring
711,jungle0000711@apply.kr,010-0000-0711,한민경,game_tech_lab,student,major_ee_grade_2,74,gh_0000711,pretest_pass,2026_spring
712,jungle0000712@apply.kr,010-0000-0712,오민경,sw_ai_lab,student,major_business_grade_2,100,gh_0000712,final_wait,2026_spring
713,jungle0000713@apply.kr,010-0000-0713,서민경,game_lab,student,major_business_grade_2,60,gh_0000713,submitted,2026_spring
714,jungle0000714@apply.kr,010-0000-0714,신민경,game_tech_lab,student,major_business_grade_2,86,none,interview_wait,2026_spring
715,jungle0000715@apply.kr,010-0000-0715,권민경,sw_ai_lab,student,major_english_grade_3,46,gh_0000715,rejected,2026_spring
716,jungle0000716@apply.kr,010-0000-0716,황민경,game_lab,student,major_english_grade_3,72,gh_0000716,final_wait,2026_spring
717,jungle0000717@apply.kr,010-0000-0717,안민경,game_tech_lab,student,major_english_grade_3,98,none,final_pass,2026_spring
718,jungle0000718@apply.kr,010-0000-0718,송민경,sw_ai_lab,student,major_biology_grade_3,58,gh_0000718,submitted,2026_spring
719,jungle0000719@apply.kr,010-0000-0719,전민경,game_lab,student,major_biology_grade_3,84,gh_0000719,interview_wait,2026_spring
720,jungle0000720@apply.kr,010-0000-0720,홍민경,game_tech_lab,student,major_biology_grade_3,44,gh_0000720,rejected,2026_spring
721,jungle0000721@apply.kr,010-0000-0721,김민슬,sw_ai_lab,student,major_cs_grade_3,70,none,pretest_pass,2026_spring
722,jungle0000722@apply.kr,010-0000-0722,이민슬,game_lab,student,major_cs_grade_4,96,gh_0000722,final_wait,2026_spring
723,jungle0000723@apply.kr,010-0000-0723,박민슬,game_tech_lab,student,major_cs_grade_4,56,gh_0000723,submitted,2026_spring
724,jungle0000724@apply.kr,010-0000-0724,최민슬,sw_ai_lab,student,major_software_grade_4,82,none,interview_wait,2026_spring
725,jungle0000725@apply.kr,010-0000-0725,정민슬,game_lab,student,major_software_grade_4,42,gh_0000725,rejected,2026_spring
726,jungle0000726@apply.kr,010-0000-0726,강민슬,game_tech_lab,student,major_software_grade_4,68,gh_0000726,pretest_pass,2026_spring
727,jungle0000727@apply.kr,010-0000-0727,조민슬,sw_ai_lab,student,major_ai_grade_4,94,gh_0000727,final_wait,2026_spring
728,jungle0000728@apply.kr,010-0000-0728,윤민슬,game_lab,student,major_ai_grade_4,54,gh_0000728,final_wait,2026_spring
729,jungle0000729@apply.kr,010-0000-0729,장민슬,game_tech_lab,student,major_ai_grade_1,80,gh_0000729,interview_wait,2026_spring
730,jungle0000730@apply.kr,010-0000-0730,임민슬,sw_ai_lab,student,major_game_grade_1,40,gh_0000730,final_wait,2026_spring
731,jungle0000731@apply.kr,010-0000-0731,한민슬,game_lab,student,major_game_grade_1,66,none,final_wait,2026_spring
732,jungle0000732@apply.kr,010-0000-0732,오민슬,game_tech_lab,student,major_game_grade_1,92,gh_0000732,final_wait,2026_spring
733,jungle0000733@apply.kr,010-0000-0733,서민슬,sw_ai_lab,student,major_math_grade_1,52,gh_0000733,submitted,2026_spring
734,jungle0000734@apply.kr,010-0000-0734,신민슬,game_lab,student,major_math_grade_1,78,gh_0000734,pretest_pass,2026_spring
735,jungle0000735@apply.kr,010-0000-0735,권민슬,game_tech_lab,student,major_math_grade_1,38,gh_0000735,rejected,2026_spring
736,jungle0000736@apply.kr,010-0000-0736,황민슬,sw_ai_lab,student,major_physics_grade_2,64,gh_0000736,final_wait,2026_spring
737,jungle0000737@apply.kr,010-0000-0737,안민슬,game_lab,student,major_physics_grade_2,90,gh_0000737,final_wait,2026_spring
738,jungle0000738@apply.kr,010-0000-0738,송민슬,game_tech_lab,student,major_physics_grade_2,50,none,final_wait,2026_spring
739,jungle0000739@apply.kr,010-0000-0739,전민슬,sw_ai_lab,student,major_stats_grade_2,76,gh_0000739,pretest_pass,2026_spring
740,jungle0000740@apply.kr,010-0000-0740,홍민슬,game_lab,student,major_stats_grade_2,36,gh_0000740,rejected,2026_spring
741,jungle0000741@apply.kr,010-0000-0741,김민주,game_tech_lab,student,major_stats_grade_2,62,gh_0000741,submitted,2026_spring
742,jungle0000742@apply.kr,010-0000-0742,이민주,sw_ai_lab,student,major_design_grade_2,88,gh_0000742,interview_wait,2026_spring
743,jungle0000743@apply.kr,010-0000-0743,박민주,game_lab,student,major_design_grade_3,48,gh_0000743,rejected,2026_spring
744,jungle0000744@apply.kr,010-0000-0744,최민주,game_tech_lab,student,major_design_grade_3,74,gh_0000744,pretest_pass,2026_spring
745,jungle0000745@apply.kr,010-0000-0745,정민주,sw_ai_lab,student,major_ee_grade_3,100,none,final_pass,2026_spring
746,jungle0000746@apply.kr,010-0000-0746,강민주,game_lab,student,major_ee_grade_3,60,gh_0000746,final_wait,2026_spring
747,jungle0000747@apply.kr,010-0000-0747,조민주,game_tech_lab,student,major_ee_grade_3,86,gh_0000747,interview_wait,2026_spring
748,jungle0000748@apply.kr,010-0000-0748,윤민주,sw_ai_lab,student,major_business_grade_3,46,gh_0000748,final_wait,2026_spring
749,jungle0000749@apply.kr,010-0000-0749,장민주,game_lab,student,major_business_grade_3,72,gh_0000749,pretest_pass,2026_spring
750,jungle0000750@apply.kr,010-0000-0750,임민주,game_tech_lab,student,major_business_grade_4,98,gh_0000750,final_pass,2026_spring
751,jungle0000751@apply.kr,010-0000-0751,한민주,sw_ai_lab,student,major_english_grade_4,58,gh_0000751,final_wait,2026_spring
752,jungle0000752@apply.kr,010-0000-0752,오민주,game_lab,student,major_english_grade_4,84,none,interview_wait,2026_spring
753,jungle0000753@apply.kr,010-0000-0753,서민주,game_tech_lab,student,major_english_grade_4,44,gh_0000753,rejected,2026_spring
754,jungle0000754@apply.kr,010-0000-0754,신민주,sw_ai_lab,student,major_biology_grade_4,70,gh_0000754,pretest_pass,2026_spring
755,jungle0000755@apply.kr,010-0000-0755,권민주,game_lab,student,major_biology_grade_4,96,none,final_wait,2026_spring
756,jungle0000756@apply.kr,010-0000-0756,황민주,game_tech_lab,student,major_biology_grade_4,56,gh_0000756,submitted,2026_spring
757,jungle0000757@apply.kr,010-0000-0757,안민주,sw_ai_lab,student,major_cs_grade_1,82,gh_0000757,interview_wait,2026_spring
758,jungle0000758@apply.kr,010-0000-0758,송민주,game_lab,student,major_cs_grade_1,42,gh_0000758,rejected,2026_spring
759,jungle0000759@apply.kr,010-0000-0759,전민주,game_tech_lab,student,major_cs_grade_1,68,gh_0000759,pretest_pass,2026_spring
760,jungle0000760@apply.kr,010-0000-0760,홍민주,sw_ai_lab,student,major_software_grade_1,94,gh_0000760,final_wait,2026_spring
761,jungle0000761@apply.kr,010-0000-0761,김민재,game_lab,student,major_software_grade_1,54,gh_0000761,submitted,2026_spring
762,jungle0000762@apply.kr,010-0000-0762,이민재,game_tech_lab,student,major_software_grade_1,80,none,interview_wait,2026_spring
763,jungle0000763@apply.kr,010-0000-0763,박민재,sw_ai_lab,newgrad,major_ai_graduate,40,gh_0000763,rejected,2026_spring
764,jungle0000764@apply.kr,010-0000-0764,최민재,game_lab,newgrad,major_ai_graduate,66,gh_0000764,pretest_pass,2026_spring
765,jungle0000765@apply.kr,010-0000-0765,정민재,game_tech_lab,newgrad,major_ai_graduate,92,gh_0000765,final_wait,2026_spring
766,jungle0000766@apply.kr,010-0000-0766,강민재,sw_ai_lab,newgrad,major_game_graduate,52,gh_0000766,submitted,2026_spring
767,jungle0000767@apply.kr,010-0000-0767,조민재,game_lab,newgrad,major_game_graduate,78,gh_0000767,pretest_pass,2026_spring
768,jungle0000768@apply.kr,010-0000-0768,윤민재,game_tech_lab,newgrad,major_game_graduate,38,gh_0000768,rejected,2026_spring
769,jungle0000769@apply.kr,010-0000-0769,장민재,sw_ai_lab,newgrad,major_math_graduate,64,gh_0000769,submitted,2026_spring
770,jungle0000770@apply.kr,010-0000-0770,임민재,game_lab,newgrad,major_math_graduate,90,gh_0000770,final_wait,2026_spring
771,jungle0000771@apply.kr,010-0000-0771,한민재,game_tech_lab,newgrad,major_math_graduate,50,gh_0000771,submitted,2026_spring
772,jungle0000772@apply.kr,010-0000-0772,오민재,sw_ai_lab,newgrad,major_physics_graduate,76,gh_0000772,pretest_pass,2026_spring
773,jungle0000773@apply.kr,010-0000-0773,서민재,game_lab,newgrad,major_physics_graduate,36,gh_0000773,rejected,2026_spring
774,jungle0000774@apply.kr,010-0000-0774,신민재,game_tech_lab,newgrad,major_physics_graduate,62,gh_0000774,final_wait,2026_spring
775,jungle0000775@apply.kr,010-0000-0775,권민재,sw_ai_lab,incumbent,backend_5y,88,gh_0000775,interview_wait,2026_spring
776,jungle0000776@apply.kr,010-0000-0776,황민재,game_lab,incumbent,frontend_5y,48,gh_0000776,rejected,2026_spring
777,jungle0000777@apply.kr,010-0000-0777,안민재,game_tech_lab,incumbent,frontend_5y,79,gh_0000777,pretest_pass,2026_spring
778,jungle0000778@apply.kr,010-0000-0778,송민재,sw_ai_lab,incumbent,frontend_5y,39,gh_0000778,rejected,2026_spring
779,jungle0000779@apply.kr,010-0000-0779,전민재,game_lab,incumbent,frontend_5y,65,gh_0000779,pretest_pass,2026_spring
780,jungle0000780@apply.kr,010-0000-0780,홍민재,game_tech_lab,incumbent,frontend_5y,91,gh_0000780,final_wait,2026_spring
781,jungle0000781@apply.kr,010-0000-0781,김민강,sw_ai_lab,incumbent,data_5y,51,gh_0000781,submitted,2026_spring
782,jungle0000782@apply.kr,010-0000-0782,이민강,game_lab,incumbent,data_6y,77,gh_0000782,final_wait,2026_spring
783,jungle0000783@apply.kr,010-0000-0783,박민강,game_tech_lab,incumbent,data_6y,37,gh_0000783,final_wait,2026_spring
784,jungle0000784@apply.kr,010-0000-0784,최민강,sw_ai_lab,incumbent,data_6y,63,gh_0000784,submitted,2026_spring
785,jungle0000785@apply.kr,010-0000-0785,정민강,game_lab,incumbent,data_6y,89,gh_0000785,interview_wait,2026_spring
786,jungle0000786@apply.kr,010-0000-0786,강민강,game_tech_lab,incumbent,infra_6y,49,gh_0000786,rejected,2026_spring
787,jungle0000787@apply.kr,010-0000-0787,조민강,sw_ai_lab,switcher,pm_5y,75,gh_0000787,pretest_pass,2026_spring
788,jungle0000788@apply.kr,010-0000-0788,윤민강,game_lab,switcher,pm_5y,35,gh_0000788,rejected,2026_spring
789,jungle0000789@apply.kr,010-0000-0789,장민강,game_tech_lab,switcher,pm_5y,61,gh_0000789,final_wait,2026_spring
790,jungle0000790@apply.kr,010-0000-0790,임민강,sw_ai_lab,switcher,pm_5y,87,gh_0000790,final_wait,2026_spring
791,jungle0000791@apply.kr,010-0000-0791,한민강,game_lab,switcher,pm_5y,47,gh_0000791,withdrawn,2026_spring
792,jungle0000792@apply.kr,010-0000-0792,오민강,game_tech_lab,switcher,pm_5y,73,gh_0000792,pretest_pass,2026_spring
793,jungle0000793@apply.kr,010-0000-0793,서민강,sw_ai_lab,switcher,sales_5y,99,none,final_pass,2026_spring
794,jungle0000794@apply.kr,010-0000-0794,신민강,game_lab,switcher,sales_6y,59,gh_0000794,submitted,2026_spring
795,jungle0000795@apply.kr,010-0000-0795,권민강,game_tech_lab,switcher,sales_6y,85,gh_0000795,interview_wait,2026_spring
796,jungle0000796@apply.kr,010-0000-0796,황민강,sw_ai_lab,selftaught,indie_36m,45,gh_0000796,rejected,2026_spring
797,jungle0000797@apply.kr,010-0000-0797,안민강,game_lab,selftaught,indie_36m,71,gh_0000797,pretest_pass,2026_spring
798,jungle0000798@apply.kr,010-0000-0798,송민강,game_tech_lab,selftaught,indie_36m,97,gh_0000798,final_wait,2026_spring
799,jungle0000799@apply.kr,010-0000-0799,전민강,sw_ai_lab,selftaught,indie_42m,57,gh_0000799,final_wait,2026_spring
800,jungle0000800@apply.kr,010-0000-0800,홍민강,game_lab,selftaught,academy_42m,83,gh_0000800,interview_wait,2026_spring
801,jungle0000801@apply.kr,010-0000-0801,김민선,game_tech_lab,student,major_ai_grade_3,43,gh_0000801,rejected,2026_spring
802,jungle0000802@apply.kr,010-0000-0802,이민선,sw_ai_lab,student,major_game_grade_3,69,gh_0000802,pretest_pass,2026_spring
803,jungle0000803@apply.kr,010-0000-0803,박민선,game_lab,student,major_game_grade_3,95,gh_0000803,final_wait,2026_spring
804,jungle0000804@apply.kr,010-0000-0804,최민선,game_tech_lab,student,major_game_grade_3,55,gh_0000804,submitted,2026_spring
805,jungle0000805@apply.kr,010-0000-0805,정민선,sw_ai_lab,student,major_math_grade_3,81,gh_0000805,interview_wait,2026_spring
806,jungle0000806@apply.kr,010-0000-0806,강민선,game_lab,student,major_math_grade_4,41,gh_0000806,final_wait,2026_spring
807,jungle0000807@apply.kr,010-0000-0807,조민선,game_tech_lab,student,major_math_grade_4,67,none,pretest_pass,2026_spring
808,jungle0000808@apply.kr,010-0000-0808,윤민선,sw_ai_lab,student,major_physics_grade_4,93,gh_0000808,final_wait,2026_spring
809,jungle0000809@apply.kr,010-0000-0809,장민선,game_lab,student,major_physics_grade_4,53,gh_0000809,submitted,2026_spring
810,jungle0000810@apply.kr,010-0000-0810,임민선,game_tech_lab,student,major_physics_grade_4,79,gh_0000810,final_wait,2026_spring
811,jungle0000811@apply.kr,010-0000-0811,한민선,sw_ai_lab,student,major_stats_grade_4,39,gh_0000811,final_wait,2026_spring
812,jungle0000812@apply.kr,010-0000-0812,오민선,game_lab,student,major_stats_grade_4,65,gh_0000812,pretest_pass,2026_spring
813,jungle0000813@apply.kr,010-0000-0813,서민선,game_tech_lab,student,major_stats_grade_1,91,gh_0000813,final_wait,2026_spring
814,jungle0000814@apply.kr,010-0000-0814,신민선,sw_ai_lab,student,major_design_grade_1,51,none,submitted,2026_spring
815,jungle0000815@apply.kr,010-0000-0815,권민선,game_lab,student,major_design_grade_1,77,gh_0000815,pretest_pass,2026_spring
816,jungle0000816@apply.kr,010-0000-0816,황민선,game_tech_lab,student,major_design_grade_1,37,gh_0000816,rejected,2026_spring
817,jungle0000817@apply.kr,010-0000-0817,안민선,sw_ai_lab,student,major_ee_grade_1,63,none,submitted,2026_spring
818,jungle0000818@apply.kr,010-0000-0818,송민선,game_lab,student,major_ee_grade_1,89,gh_0000818,interview_wait,2026_spring
819,jungle0000819@apply.kr,010-0000-0819,전민선,game_tech_lab,student,major_ee_grade_1,49,gh_0000819,rejected,2026_spring
820,jungle0000820@apply.kr,010-0000-0820,홍민선,sw_ai_lab,student,major_business_grade_2,75,gh_0000820,final_wait,2026_spring
821,jungle0000821@apply.kr,010-0000-0821,김민도,game_lab,student,major_business_grade_2,35,none,rejected,2026_spring
822,jungle0000822@apply.kr,010-0000-0822,이민도,game_tech_lab,student,major_business_grade_2,61,gh_0000822,final_wait,2026_spring
823,jungle0000823@apply.kr,010-0000-0823,박민도,sw_ai_lab,student,major_english_grade_2,87,gh_0000823,final_wait,2026_spring
824,jungle0000824@apply.kr,010-0000-0824,최민도,game_lab,student,major_english_grade_2,47,none,rejected,2026_spring
825,jungle0000825@apply.kr,010-0000-0825,정민도,game_tech_lab,student,major_english_grade_2,73,gh_0000825,pretest_pass,2026_spring
826,jungle0000826@apply.kr,010-0000-0826,강민도,sw_ai_lab,student,major_biology_grade_2,99,gh_0000826,final_pass,2026_spring
827,jungle0000827@apply.kr,010-0000-0827,조민도,game_lab,student,major_biology_grade_3,59,gh_0000827,submitted,2026_spring
828,jungle0000828@apply.kr,010-0000-0828,윤민도,game_tech_lab,student,major_biology_grade_3,85,gh_0000828,interview_wait,2026_spring
829,jungle0000829@apply.kr,010-0000-0829,장민도,sw_ai_lab,student,major_cs_grade_3,45,gh_0000829,rejected,2026_spring
830,jungle0000830@apply.kr,010-0000-0830,임민도,game_lab,student,major_cs_grade_3,71,gh_0000830,pretest_pass,2026_spring
831,jungle0000831@apply.kr,010-0000-0831,한민도,game_tech_lab,student,major_cs_grade_3,97,none,final_wait,2026_spring
832,jungle0000832@apply.kr,010-0000-0832,오민도,sw_ai_lab,student,major_software_grade_3,57,gh_0000832,submitted,2026_spring
833,jungle0000833@apply.kr,010-0000-0833,서민도,game_lab,student,major_software_grade_3,83,gh_0000833,interview_wait,2026_spring
834,jungle0000834@apply.kr,010-0000-0834,신민도,game_tech_lab,student,major_software_grade_4,43,gh_0000834,rejected,2026_spring
835,jungle0000835@apply.kr,010-0000-0835,권민도,sw_ai_lab,student,major_ai_grade_4,69,gh_0000835,pretest_pass,2026_spring
836,jungle0000836@apply.kr,010-0000-0836,황민도,game_lab,student,major_ai_grade_4,95,gh_0000836,final_wait,2026_spring
837,jungle0000837@apply.kr,010-0000-0837,안민도,game_tech_lab,student,major_ai_grade_4,55,gh_0000837,submitted,2026_spring
838,jungle0000838@apply.kr,010-0000-0838,송민도,sw_ai_lab,student,major_game_grade_4,81,none,interview_wait,2026_spring
839,jungle0000839@apply.kr,010-0000-0839,전민도,game_lab,student,major_game_grade_4,41,gh_0000839,rejected,2026_spring
840,jungle0000840@apply.kr,010-0000-0840,홍민도,game_tech_lab,student,major_game_grade_4,67,gh_0000840,pretest_pass,2026_spring
841,jungle0000841@apply.kr,010-0000-0841,김민희,sw_ai_lab,student,major_math_grade_1,93,gh_0000841,final_wait,2026_spring
842,jungle0000842@apply.kr,010-0000-0842,이민희,game_lab,student,major_math_grade_1,53,gh_0000842,submitted,2026_spring
843,jungle0000843@apply.kr,010-0000-0843,박민희,game_tech_lab,student,major_math_grade_1,79,gh_0000843,pretest_pass,2026_spring
844,jungle0000844@apply.kr,010-0000-0844,최민희,sw_ai_lab,student,major_physics_grade_1,39,gh_0000844,rejected,2026_spring
845,jungle0000845@apply.kr,010-0000-0845,정민희,game_lab,student,major_physics_grade_1,65,none,pretest_pass,2026_spring
846,jungle0000846@apply.kr,010-0000-0846,강민희,game_tech_lab,student,major_physics_grade_1,91,gh_0000846,final_wait,2026_spring
